EventId,Content,Time,Date,Pid,Level,Component,EventTemplate,BlockId
E16,10.251.123.20:50010:Transmitted block blk_5647191344005583177 to /10.250.6.214:50010,204658,81109,591,INFO,dfs.DataNode$DataTransfer,<*>:Transmitted block <*> to /<*>,blk_5647191344005583177
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.214:50010 is added to blk_5647191344005583177 size 67108864,204700,81109,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_5647191344005583177
E21,Deleting block blk_5647191344005583177 file /mnt/hadoop/dfs/data/current/subdir7/blk_5647191344005583177,204704,81109,19,INFO,dfs.FSDataset,Deleting block <*> file <*>,blk_5647191344005583177
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000067_0/part-00067. blk_-8191677345482862686,204553,81109,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-8191677345482862686
E5,Receiving block blk_-8191677345482862686 src: /10.251.111.130:49722 dest: /10.251.111.130:50010,204553,81109,541,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-8191677345482862686
E5,Receiving block blk_-8191677345482862686 src: /10.251.111.130:52648 dest: /10.251.111.130:50010,204553,81109,555,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-8191677345482862686
E5,Receiving block blk_-8191677345482862686 src: /10.250.10.176:55142 dest: /10.250.10.176:50010,204554,81109,556,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-8191677345482862686
E25,BLOCK* ask 10.251.123.20:50010 to replicate blk_-8191677345482862686 to datanode(s) 10.251.202.209:50010,204556,81109,19,INFO,dfs.FSNamesystem,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,blk_-8191677345482862686
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.20:50010 is added to blk_-8191677345482862686 size 3541870,204556,81109,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-8191677345482862686
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.130:50010 is added to blk_-8191677345482862686 size 3541870,204556,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-8191677345482862686
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.176:50010 is added to blk_-8191677345482862686 size 3541870,204556,81109,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-8191677345482862686
E11,PacketResponder 2 for block blk_-8191677345482862686 terminating,204556,81109,542,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-8191677345482862686
E9,Received block blk_-8191677345482862686 of size 3541870 from /10.251.111.130,204556,81109,542,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-8191677345482862686
E11,PacketResponder 0 for block blk_-8191677345482862686 terminating,204556,81109,557,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-8191677345482862686
E9,Received block blk_-8191677345482862686 of size 3541870 from /10.250.10.176,204556,81109,557,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-8191677345482862686
E11,PacketResponder 1 for block blk_-8191677345482862686 terminating,204556,81109,558,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-8191677345482862686
E9,Received block blk_-8191677345482862686 of size 3541870 from /10.251.111.130,204556,81109,558,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-8191677345482862686
E18,10.251.123.20:50010 Starting thread to transfer block blk_-8191677345482862686 to 10.251.202.209:50010,204558,81109,19,INFO,dfs.DataNode,<*> Starting thread to transfer block <*> to <*>,blk_-8191677345482862686
E5,Receiving block blk_-8191677345482862686 src: /10.251.123.20:56799 dest: /10.251.123.20:50010,204558,81109,541,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-8191677345482862686
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.209:50010 is added to blk_-8191677345482862686 size 3541870,204600,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-8191677345482862686
E6,Received block blk_-8191677345482862686 src: /10.251.123.20:56799 dest: /10.251.123.20:50010 of size 3541870,204600,81109,541,INFO,dfs.DataNode$DataXceiver,Received block <*> src: /<*> dest: /<*> of size <*>,blk_-8191677345482862686
E16,10.251.123.20:50010:Transmitted block blk_-8191677345482862686 to /10.251.202.209:50010,204600,81109,560,INFO,dfs.DataNode$DataTransfer,<*>:Transmitted block <*> to /<*>,blk_-8191677345482862686
E21,Deleting block blk_-8191677345482862686 file /mnt/hadoop/dfs/data/current/subdir43/blk_-8191677345482862686,204603,81109,19,INFO,dfs.FSDataset,Deleting block <*> file <*>,blk_-8191677345482862686
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000046_0/part-00046. blk_-4712584287845875396,204608,81109,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-4712584287845875396
E5,Receiving block blk_-4712584287845875396 src: /10.251.43.147:49467 dest: /10.251.43.147:50010,204608,81109,555,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-4712584287845875396
E5,Receiving block blk_-4712584287845875396 src: /10.251.43.147:55486 dest: /10.251.43.147:50010,204611,81109,551,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-4712584287845875396
E7,writeBlock blk_-4712584287845875396 received exception java.io.IOException: Could not read from stream,204614,81109,555,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-4712584287845875396
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000370_0/part-00370. blk_-6739860488313725269,204609,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-6739860488313725269
E5,Receiving block blk_-6739860488313725269 src: /10.250.15.240:42541 dest: /10.250.15.240:50010,204609,81109,560,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-6739860488313725269
E5,Receiving block blk_-6739860488313725269 src: /10.250.15.240:45198 dest: /10.250.15.240:50010,204609,81109,562,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-6739860488313725269
E5,Receiving block blk_-6739860488313725269 src: /10.251.31.85:57296 dest: /10.251.31.85:50010,204610,81109,557,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-6739860488313725269
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.85:50010 is added to blk_-6739860488313725269 size 3536732,204619,81109,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-6739860488313725269
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_-6739860488313725269 size 3536732,204619,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-6739860488313725269
E11,PacketResponder 0 for block blk_-6739860488313725269 terminating,204619,81109,558,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-6739860488313725269
E9,Received block blk_-6739860488313725269 of size 3536732 from /10.251.31.85,204619,81109,558,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-6739860488313725269
E11,PacketResponder 1 for block blk_-6739860488313725269 terminating,204619,81109,561,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-6739860488313725269
E9,Received block blk_-6739860488313725269 of size 3536732 from /10.250.15.240,204619,81109,561,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-6739860488313725269
E9,Received block blk_-6739860488313725269 of size 3536732 from /10.250.15.240,204619,81109,565,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-6739860488313725269
E25,BLOCK* ask 10.250.15.240:50010 to replicate blk_-6739860488313725269 to datanode(s) 10.250.7.146:50010,204620,81109,19,INFO,dfs.FSNamesystem,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,blk_-6739860488313725269
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.86:50010 is added to blk_-6739860488313725269 size 3536732,204620,81109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-6739860488313725269
E11,PacketResponder 2 for block blk_-6739860488313725269 terminating,204620,81109,565,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-6739860488313725269
E18,10.250.15.240:50010 Starting thread to transfer block blk_-6739860488313725269 to 10.250.7.146:50010,204622,81109,19,INFO,dfs.DataNode,<*> Starting thread to transfer block <*> to <*>,blk_-6739860488313725269
E5,Receiving block blk_-6739860488313725269 src: /10.250.15.240:44573 dest: /10.250.15.240:50010,204622,81109,562,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-6739860488313725269
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_-6739860488313725269 size 3536732,204625,81109,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-6739860488313725269
E6,Received block blk_-6739860488313725269 src: /10.250.15.240:44573 dest: /10.250.15.240:50010 of size 3536732,204625,81109,562,INFO,dfs.DataNode$DataXceiver,Received block <*> src: /<*> dest: /<*> of size <*>,blk_-6739860488313725269
E16,10.250.15.240:50010:Transmitted block blk_-6739860488313725269 to /10.250.7.146:50010,204625,81109,571,INFO,dfs.DataNode$DataTransfer,<*>:Transmitted block <*> to /<*>,blk_-6739860488313725269
E21,Deleting block blk_-6739860488313725269 file /mnt/hadoop/dfs/data/current/subdir22/blk_-6739860488313725269,204631,81109,19,INFO,dfs.FSDataset,Deleting block <*> file <*>,blk_-6739860488313725269
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000353_0/part-00353. blk_3584224065406961324,204611,81109,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_3584224065406961324
E5,Receiving block blk_3584224065406961324 src: /10.251.71.193:37200 dest: /10.251.71.193:50010,204611,81109,585,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_3584224065406961324
E5,Receiving block blk_3584224065406961324 src: /10.251.71.193:40733 dest: /10.251.71.193:50010,204614,81109,569,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_3584224065406961324
E5,Receiving block blk_3584224065406961324 src: /10.251.199.225:41902 dest: /10.251.199.225:50010,204615,81109,536,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_3584224065406961324
E25,BLOCK* ask 10.251.199.225:50010 to replicate blk_3584224065406961324 to datanode(s) 10.251.203.179:50010,204617,81109,19,INFO,dfs.FSNamesystem,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,blk_3584224065406961324
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.193:50010 is added to blk_3584224065406961324 size 3542320,204617,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_3584224065406961324
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.147:50010 is added to blk_3584224065406961324 size 3542320,204617,81109,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_3584224065406961324
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.225:50010 is added to blk_3584224065406961324 size 3542320,204617,81109,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_3584224065406961324
E11,PacketResponder 0 for block blk_3584224065406961324 terminating,204617,81109,539,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_3584224065406961324
E9,Received block blk_3584224065406961324 of size 3542320 from /10.251.199.225,204617,81109,539,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_3584224065406961324
E11,PacketResponder 1 for block blk_3584224065406961324 terminating,204617,81109,571,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_3584224065406961324
E9,Received block blk_3584224065406961324 of size 3542320 from /10.251.71.193,204617,81109,571,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_3584224065406961324
E11,PacketResponder 2 for block blk_3584224065406961324 terminating,204617,81109,590,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_3584224065406961324
E9,Received block blk_3584224065406961324 of size 3542320 from /10.251.71.193,204617,81109,590,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_3584224065406961324
E18,10.251.199.225:50010 Starting thread to transfer block blk_3584224065406961324 to 10.251.203.179:50010,204618,81109,19,INFO,dfs.DataNode,<*> Starting thread to transfer block <*> to <*>,blk_3584224065406961324
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.179:50010 is added to blk_3584224065406961324 size 3542320,204621,81109,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_3584224065406961324
E6,Received block blk_3584224065406961324 src: /10.251.199.225:55843 dest: /10.251.199.225:50010 of size 3542320,204621,81109,548,INFO,dfs.DataNode$DataXceiver,Received block <*> src: /<*> dest: /<*> of size <*>,blk_3584224065406961324
E5,Receiving block blk_3584224065406961324 src: /10.251.199.225:55843 dest: /10.251.199.225:50010,204621,81109,548,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_3584224065406961324
E16,10.251.199.225:50010:Transmitted block blk_3584224065406961324 to /10.251.203.179:50010,204621,81109,573,INFO,dfs.DataNode$DataTransfer,<*>:Transmitted block <*> to /<*>,blk_3584224065406961324
E21,Deleting block blk_3584224065406961324 file /mnt/hadoop/dfs/data/current/subdir56/blk_3584224065406961324,204624,81109,19,INFO,dfs.FSDataset,Deleting block <*> file <*>,blk_3584224065406961324
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_logs/history/ip-10-250-19-102.ec2.internal_1226291400491_job_200811092030_0001_root_random-writer. blk_-7007586470894854585,204611,81109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-7007586470894854585
E5,Receiving block blk_-7007586470894854585 src: /10.251.43.21:53805 dest: /10.251.43.21:50010,204612,81109,552,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-7007586470894854585
E5,Receiving block blk_-7007586470894854585 src: /10.251.126.83:46130 dest: /10.251.126.83:50010,204612,81109,557,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-7007586470894854585
E5,Receiving block blk_-7007586470894854585 src: /10.250.19.102:37909 dest: /10.250.19.102:50010,204612,81109,579,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-7007586470894854585
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000115_0/part-00115. blk_-7057732666118938934,204613,81109,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-7057732666118938934
E5,Receiving block blk_-7057732666118938934 src: /10.251.123.132:38059 dest: /10.251.123.132:50010,204613,81109,530,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-7057732666118938934
E5,Receiving block blk_-7057732666118938934 src: /10.251.123.132:36613 dest: /10.251.123.132:50010,204613,81109,553,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-7057732666118938934
E5,Receiving block blk_-7057732666118938934 src: /10.251.30.85:38494 dest: /10.251.30.85:50010,204613,81109,564,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-7057732666118938934
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.85:50010 is added to blk_-7057732666118938934 size 3532360,204616,81109,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-7057732666118938934
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.132:50010 is added to blk_-7057732666118938934 size 3532360,204616,81109,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-7057732666118938934
E11,PacketResponder 1 for block blk_-7057732666118938934 terminating,204616,81109,531,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-7057732666118938934
E9,Received block blk_-7057732666118938934 of size 3532360 from /10.251.123.132,204616,81109,531,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-7057732666118938934
E11,PacketResponder 2 for block blk_-7057732666118938934 terminating,204616,81109,554,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-7057732666118938934
E9,Received block blk_-7057732666118938934 of size 3532360 from /10.251.123.132,204616,81109,554,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-7057732666118938934
E11,PacketResponder 0 for block blk_-7057732666118938934 terminating,204616,81109,565,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-7057732666118938934
